,COMMODITY_ID,COMMODITY,IMP_TOT,IMP_MEX,EXP_TOT,EXP_MEX,MEX_BOT,SHARE_IMP,SHARE_EXP,TOT_BOT
3202,620421,"WOMEN'S OR GIRLS' ENSEMBLES OF WOOL, NOT KNIT",402.0,0.0,92104.0,23516.0,23516.0,0.0,25.532007296100062,91702.0
1973,620422,"WOMEN'S OR GIRLS' ENSEMBLES OF COTTON, NOT KNITTED",8129045.0,0.0,1542519.0,18778.0,18778.0,0.0,1.217359397193811,-6586526.0
4858,620423,"WOMEN'S OR GIRLS' ENSEMBLES SYNTHETIC FIBERS, N KT",3931618.0,0.0,5124592.0,37646.0,37646.0,0.0,0.734614580048519,1192974.0
1593,620429,"WOMEN'S OR GIRLS' ENSEMBLES, NOT KNIT, TEXT NESOI",132864.0,0.0,1586305.0,204195.0,204195.0,0.0,12.87236691556794,1453441.0
2588,620431,"W/G SUIT-TYPE JACKETS AND BLAZERS WOOL, NOT KNIT",55483372.0,28512.0,5257319.0,12877.0,-15635.0,0.0513883691135427,0.24493472813804906,-50226053.0
485,620432,"W/G SUIT-TYPE JACKETS AND BLAZERS COTTON, NOT KNIT",62393036.0,144916.0,4911083.0,7569.0,-137347.0,0.23226310064475786,0.15412079168688453,-57481953.0
5232,620433,"W/G SUIT-TYPE JACKETS & BLAZERS SYN FIBERS, N KNIT",109551932.0,228435.0,4068177.0,95066.0,-133369.0,0.20851754581562285,2.336820644726127,-105483755.0
2700,620439,"WOMEN'S OR GIRLS' SUIT-TY JAC, NOT KNIT, TEX NESOI",49164154.0,839.0,65556746.0,61159369.0,61158530.0,0.0017065278902185523,93.29225858769745,16392592.0
1783,620441,"WOMEN'S OR GIRLS' DRESSES OF WOOL, NOT KNITTED",20527248.0,33094.0,6960570.0,3749526.0,3716432.0,0.1612198576253378,53.86808838931294,-13566678.0
4528,620442,"WOMEN'S OR GIRLS' DRESSES OF COTTON, NOT KNITTED",663641589.0,2342354.0,42382328.0,1208614.0,-1133740.0,0.35295467294771965,2.8516932812185303,-621259261.0
3351,620443,"WOMEN'S OR GIRLS' DRESSES SYNTHETIC FIBERS, NT KT",841762098.0,3216209.0,58036244.0,1649384.0,-1566825.0,0.38208051985728636,2.8419895677604496,-783725854.0
4642,620444,"WOMEN'S OR GIRLS' DRESSES ARTIFICIAL FIBERS, N KT",418781429.0,880848.0,17109919.0,930975.0,50127.0,0.21033597456872902,5.44114206502088,-401671510.0
2125,620449,"WOMEN'S OR GIRLS' DRESSES OT TEXTILE MTRL, NT KNIT",243065038.0,102840.0,32669779.0,356084.0,253244.0,0.04230966363825636,1.089949215756862,-210395259.0
4130,620451,"WOMEN'S/GIRLS' SKIRTS & DIVIDED SKIRTS WOOL, NT KT",10982966.0,13630.0,769090.0,5500.0,-8130.0,0.12410126736256855,0.7151308689490177,-10213876.0
3916,620452,"WOMEN'S/GIRLS' SKIRTS & DIVIDED SKIRTS COTTON,N KT",135969918.0,589536.0,3274306.0,43521.0,-546015.0,0.43357825662585164,1.3291671578649034,-132695612.0
2484,620453,"WOMEN'S/GIRLS' SKIRTS SYNTHETIC FIBERS, NOT KNIT",163222858.0,383818.0,6278984.0,551573.0,167755.0,0.2351496626777605,8.78443072955752,-156943874.0
257,620459,"WOMEN'S OR GIRLS' SKIRTS ETC, NOT KNIT, TEXT NESOI",89245144.0,94044.0,3461749.0,140615.0,46571.0,0.1053771620336004,4.061964053430795,-85783395.0
1543,620461,"W/G TROUSERS OVERALLS BREECHES SHORTS WOOL,NT KNIT",25141467.0,3188.0,1820741.0,79088.0,75900.0,0.012680246542494914,4.343725988484908,-23320726.0
2824,620462,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, COTTON",4143557611.0,125721577.0,144046999.0,10012965.0,-115708612.0,3.0341457463085337,6.951179177290601,-3999510612.0
4829,620463,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, SYN FIBER",997061232.0,18017768.0,39409380.0,3987765.0,-14030003.0,1.8070874106556376,10.118821965735062,-957651852.0
4028,620469,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, TEX NESOI",471346269.0,7197759.0,33525061.0,12836133.0,5638374.0,1.5270639598507143,38.288171943967534,-437821208.0
3134,620520,"MEN'S OR BOYS' SHIRTS, NOT KNIT, OF COTTON",1466024123.0,32640429.0,67839322.0,11446385.0,-21194044.0,2.226459202677117,16.872788026979396,-1398184801.0
168,620530,"MEN'S OR BOYS' SHIRTS, NOT KNIT, MANMADE FIBERS",572267348.0,64181627.0,28150698.0,6595755.0,-57585872.0,11.215322213351232,23.430165035339442,-544116650.0
933,620590,"MEN'S OR BOYS SHIRTS OT TEXTILE MAT NESOI, NT KNIT",110292155.0,6335580.0,5925099.0,526844.0,-5808736.0,5.744361418996664,8.891733285806701,-104367056.0
3759,620610,"W/G BLOUSES, SHIRTS AND SHIRT BLOUSES SILK, NT KT",84712602.0,2089.0,5623693.0,177083.0,174994.0,0.0024659849310259647,3.148873880562115,-79088909.0
1518,620620,"W/G BLOUSES, SHIRTS AND SHIRT BLOUSES WOOL, NT KT",4743074.0,8777.0,739854.0,30411.0,21634.0,0.18504876795091116,4.110405566503662,-4003220.0
2855,620630,"W/G BLOUSES SHIRTS & SHIRT BLOUSES COTTON,NOT KNIT",688780258.0,5082436.0,31043025.0,1889689.0,-3192747.0,0.7378893255096751,6.087322353411113,-657737233.0
3170,620640,"W/G BLOUSES, SHIRTS & SHIRT BLOUSES MMF, NOT KNIT",694890956.0,9581570.0,25849577.0,4080958.0,-5500612.0,1.3788595055480908,15.787329904856856,-669041379.0
3627,620690,"W/G BLOUSES SHIRTS ETC OT TEXTILE MATERIALS, NT KT",113499295.0,113302.0,18475282.0,1098093.0,984791.0,0.09982617072643492,5.943579102067291,-95024013.0
1162,620711,"M/B UNDERPANTS AND BRIEFS OF COTTON, NOT KNIT",131482202.0,1740692.0,4552256.0,111219.0,-1629473.0,1.3238993365809313,2.443162247465872,-126929946.0
3986,620719,"M/B UNDERPANTS AND BRIEFS OT TEXTILE MTRL,NOT KNIT",6820672.0,2252.0,2843904.0,241891.0,239639.0,0.033017274544209135,8.505596532091097,-3976768.0
2515,620721,"M/B NIGHTSHIRTS AND PAJAMAS OF COTTON, NOT KNIT",48844799.0,19333.0,1337052.0,3207.0,-16126.0,0.03958046792249058,0.2398560415002558,-47507747.0
2558,620722,"M/B NIGHTSHIRTS & PAJAMAS MANMADE FIBERS, NOT KNIT",10412707.0,39022.0,101037.0,4995.0,-34027.0,0.37475365435712343,4.943733483773271,-10311670.0
1363,620729,"M/B NIGHTSHIRTS & PAJAMAS OT TEXTILE MTRL, NT KNIT",2564542.0,0.0,24326.0,0.0,0.0,0.0,0.0,-2540216.0
4380,620791,"MEN'S OR BOYS' SINGLETS ETC, NOT KNIT, OF COTTON",83802397.0,73525.0,4672385.0,196043.0,122518.0,0.0877361538954548,4.195780099456702,-79130012.0
149,620799,"MEN'S OR BOYS' SINGLETS ETC, NOT KNIT, TEXT NESOI",17397559.0,266315.0,1682050.0,114351.0,-151964.0,1.5307607233865395,6.798311584078951,-15715509.0
4265,620811,"W/G SLIPS AND PETTICOATS MANMADE FIBERS, NOT KNIT",2788871.0,32974.0,1318101.0,3383.0,-29591.0,1.1823422453028483,0.2566571150465708,-1470770.0
691,620819,"W/G SLIPS & PETTICOATS OT TEXTILE MATERIALS, N KT",2708365.0,1869.0,174279.0,3000.0,1131.0,0.06900842390150516,1.7213777907837433,-2534086.0
1163,620821,"W/G NIGHTDRESSES AND PAJAMAS COTTON, NOT KNIT",120183743.0,181785.0,5576949.0,264194.0,82409.0,0.15125589822909744,4.737249704094479,-114606794.0
200,620822,"W/G NIGHTDRESSES & PAJAMAS MANMADE FIBERS, NOT KT",83001646.0,57391.0,14880155.0,820446.0,763055.0,0.06914441190720483,5.51369256570244,-68121491.0
1131,620829,"W/G NGHTDRESS & PAJAMAS OT TETILE MATERIAL, N KNIT",17685935.0,283.0,3134736.0,1747695.0,1747412.0,0.0016001415814317988,55.75254184084402,-14551199.0
4984,620891,"WOMEN'S OR GIRLS' UNDSHIRTS ETC, NOT KNIT, COTTON",136433324.0,342738.0,4104219.0,558603.0,215865.0,0.2512128195308061,13.610457921470564,-132329105.0
2143,620892,"WOMEN'S OR GIRLS' UNDSHIRTS ETC, NOT KNIT, MM FIBR",71901592.0,166210.0,4172590.0,473450.0,307240.0,0.2311631709072589,11.346669574532845,-67729002.0
877,620899,"WOMEN'S OR GIRLS' UNDSHIRT ETC, NO KNIT, TEX NESOI",15393668.0,24935.0,16018686.0,12119514.0,12094579.0,0.1619821864418539,75.6586027093608,625018.0
3287,620920,"BABIES' GARMENTS & CLTHNG ACCESS COTTON, NOT KNIT",259243728.0,444791.0,5579647.0,510702.0,65911.0,0.17157252112961438,9.1529446217655,-253664081.0
1546,620930,"BABIES' GARMENTS/CLTHNG ACCESS SYN FIBERS,NOT KNIT",63825203.0,267713.0,2828739.0,237080.0,-30633.0,0.4194471578883972,8.3811196437706,-60996464.0
1594,620990,"BABIES' GARMENTS/CLTHNG ACCESS OT TEX MTRL,NOT KNI",16602072.0,35272.0,1703746.0,12507.0,-22765.0,0.21245540918025171,0.7340882971992304,-14898326.0
3326,621010,GARMENTS OF FABRIC OF FELTS/NONWOVEN,1496095648.0,177577165.0,180033040.0,88543588.0,-89033577.0,11.869372472100126,49.181854619574274,-1316062608.0
3777,621020,"GARMENTS DESC IN 6201 MADE UP OF 5903, 5906, 5907",26524660.0,1870576.0,6423762.0,78187.0,-1792389.0,7.052214806900446,1.2171528148147457,-20100898.0
3171,621030,"GARMENTS DESC IN 6202 MADE UP OF 5903, 5906, 5907",64481423.0,3404.0,2858731.0,17414.0,14010.0,0.005279039825160186,0.6091514031925354,-61622692.0
2005,621040,"MEN'S OR BOYS' GARMENTS, NOT KNIT, COATED ETC",642261753.0,1352334.0,51182076.0,473687.0,-878647.0,0.2105580775568929,0.9254939170501799,-591079677.0
3985,621050,"WOMEN'S OR GIRLS' GARMENTS, NOT KNIT, COATED ETC",462214958.0,164760.0,29293355.0,925246.0,760486.0,0.03564575251154031,3.1585525113118655,-432921603.0
1919,621111,"MEN'S OR BOYS' SWIMWEAR, NOT KNITTED OR CROCHETED",196693929.0,91603.0,7939365.0,2485289.0,2393686.0,0.04657134079618695,31.303372498934106,-188754564.0
13,621112,"WOMEN'S OR GIRLS' SWIMWEAR, NOT KNITTED OR CROCHET",45397641.0,86356.0,5280369.0,1578964.0,1492608.0,0.19022133771223929,29.90253143293584,-40117272.0
2561,621120,"SKI-SUITS, NOT KNITTED OR CROCHETED",9486229.0,462040.0,853694.0,56500.0,-405540.0,4.870639323592125,6.618296485625998,-8632535.0
2075,621132,"MEN'S OR BOYS' OTHER GARMENTS OF COTTON, NOT KNITT",280550722.0,146116094.0,35537529.0,4014855.0,-142101239.0,52.08188129346536,11.297507488491956,-245013193.0
547,621133,"MEN'S OR BOYS' OTHER GARMENTS MANMADE FIBERS, N KT",335082868.0,111458648.0,59486469.0,3800523.0,-107658125.0,33.26301003249142,6.388886521403717,-275596399.0
4992,621139,"MEN'S OR BOYS' OT GARMENTS OT TEXTILE MTRL, N KNIT",18091156.0,2965442.0,11261949.0,2016207.0,-949235.0,16.39166673483994,17.90282481300528,-6829207.0
205,621142,OTH GAR WOM GRLS COTTON EX TRACK SKI-SUITS SWMWER,420921659.0,5155301.0,62523963.0,36816253.0,31660952.0,1.224764962736213,58.88342842247539,-358397696.0
3236,621143,OTH GAR WOM GRLS MM FIB EX TRACK SKI-SUITS SWMWER,899940672.0,63773554.0,74346418.0,10569489.0,-53204065.0,7.086417581091389,14.216541004033308,-825594254.0
3075,621149,OTH GAR WOM GRLS OTH TEX MTRLS EX WL AML HR CT MM,79031763.0,331522.0,66339141.0,32540998.0,32209476.0,0.41947944398001097,49.05248622378152,-12692622.0
4649,621210,"BRASSIERES, KNIT OR CROCHETED OR NOT",2704615534.0,10726459.0,143106488.0,21517045.0,10790586.0,0.3965982915189454,15.035687969646771,-2561509046.0
5238,621220,"GIRDLES & PANTY GIRDLES, KNIT OR CROCHETED OR NOT",117123854.0,3693501.0,11246862.0,4169509.0,476008.0,3.1535002254963365,37.07264301811474,-105876992.0
4471,621230,"CORSETS, KNITTED OR CROCHETED OR NOT",23013168.0,518095.0,1670322.0,70044.0,-448051.0,2.251298039452891,4.193442940941926,-21342846.0
2754,621290,BRACES SUSPENDERS GARTERS ART PARTS KT O CT,146316684.0,8803079.0,63098768.0,50457064.0,41653985.0,6.016456059105331,79.96521263299468,-83217916.0
3239,621320,"HANDKERCHIEFS, OF COTTON",18017345.0,17261.0,405795.0,30338.0,13077.0,0.09580212844900289,7.476188715977279,-17611550.0
616,621390,"HANDKERCHIEFS, OF OTHER TEXTILE MATERIALS",12916364.0,26527.0,271483.0,15394.0,-11133.0,0.2053751349838081,5.670336632496325,-12644881.0
4389,621410,"SHAWLS, SCARVES ETC OF SILK OR SILK WASTE NOT KNIT",68371506.0,9467.0,4183367.0,3406.0,-6061.0,0.013846411398338952,0.0814176714593771,-64188139.0
2446,621420,"SHAWLS SCARVES AND THE LIKE OF WOOL, NOT KNIT",79332580.0,7246.0,4618817.0,0.0,-7246.0,0.009133700177152943,0.0,-74713763.0
3461,621430,"SHAWLS SCARVES AND THE LIKE OF SYNTHETIC FIB, N KT",136836942.0,3883763.0,3120563.0,117753.0,-3766010.0,2.8382415912217622,3.773453700502121,-133716379.0
4989,621440,"SHAWLS SCARVES AND THE LIKE ARTIFICIAL FIBER, N KT",18184557.0,23632.0,384149.0,54144.0,30512.0,0.12995642401406865,14.094531028324948,-17800408.0
1441,621490,"SHAWLS SCARVES AND THE LIKE TEXTILE MTRL NESOI,NKT",14266442.0,151416.0,1101422.0,94331.0,-57085.0,1.0613438164890727,8.564473925525366,-13165020.0
2806,621510,"TIES, BOW TIES AND CRAVATS, OF SILK ETC, NOT KNIT",38697446.0,0.0,908773.0,3650.0,3650.0,0.0,0.4016404536666472,-37788673.0
76,621520,"TIES BOW TIES AND CRAVATS MANMADE FIBERS, NT KNIT",26559500.0,338642.0,609792.0,186902.0,-151740.0,1.2750315329731359,30.650123320738874,-25949708.0
3106,621590,"TIES, BOW TIES AND CRAVATS, OF OTH TEXT, NOT KNIT",3838305.0,1195.0,195773.0,0.0,-1195.0,0.03113353420324857,0.0,-3642532.0
1738,621600,"GLOVES, MITTENS AND MITTS, NOT KNIT OR CROCHETED",329038705.0,319689.0,33572603.0,2508744.0,2189055.0,0.09715847866590649,7.472593054521272,-295466102.0
4700,621710,OTH MADE-UP CLOTHING ACCESS NESOI,206162982.0,14019398.0,40345155.0,4707199.0,-9312199.0,6.800152900388295,11.667321639983786,-165817827.0
3044,621790,"PARTS OF GARMENTS AND CLOTHING ACCESSORIES, NESOI",9169616.0,439558.0,20353506.0,2512369.0,2072811.0,4.793635851272289,12.343666982975808,11183890.0
4499,630110,"BLANKETS, ELECTRIC",134967558.0,12690.0,2211024.0,209351.0,196661.0,0.009402259467419571,9.46850870908683,-132756534.0
4444,630120,BLANKETS (NT ELEC) & TRAVELING RUGS OF WOOL HAIR,49001027.0,83896.0,4126623.0,61599.0,-22297.0,0.17121273805138817,1.4927217727425064,-44874404.0
1955,630130,BLANKETS (NT ELEC) & TRAVELING RUGS OF COTTON,202617076.0,295626.0,8251998.0,677548.0,381922.0,0.14590379341966223,8.210714544526066,-194365078.0
3137,630140,BLNKET (NT ELEC) & TRAVELING RUGS OF SYNTHETIC FIB,1390845352.0,14681888.0,24555733.0,1656474.0,-13025414.0,1.0556089488229459,6.7457729728532225,-1366289619.0
46,630190,OTHER BLANKETS AND TRAVELING RUGS,38762222.0,113140.0,3782785.0,296972.0,183832.0,0.2918821320408309,7.850617997057724,-34979437.0
2073,630210,"BED LINEN, KNITTED OR CROCHETED",367936583.0,22185302.0,11281889.0,913622.0,-21271680.0,6.029653756935607,8.098129666051491,-356654694.0
3516,630221,"BED LINEN, PRINTED, OF COTTON, NOT KNIT OR CROCHET",528249198.0,5882238.0,19848327.0,1553553.0,-4328685.0,1.1135346768666556,7.827123162571838,-508400871.0
2257,630222,"BED LINEN, PRINTED, OF MANMADE FIB, NOT KNIT ETC",358775955.0,677931.0,9252561.0,2400091.0,1722160.0,0.18895664287201186,25.939747924925864,-349523394.0
180,630229,"OTH BED LINEN, PRINTED, OF TEXTILE MATERIALS NESOI",11596895.0,0.0,750952.0,85013.0,85013.0,0.0,11.320696928698505,-10845943.0
453,630231,"BED LINEN NESOI, OF COTTON, NOT KNIT OR CROCHETED",1779701393.0,1188013.0,59813090.0,4625355.0,3437342.0,0.06675350172072378,7.733014629406372,-1719888303.0
181,630232,"BED LINEN NESOI, OF MANMADE FIBERS, NOT KNIT ETC",773343353.0,6249840.0,27202111.0,2567448.0,-3682392.0,0.8081584946395732,9.438414540695021,-746141242.0
4865,630239,"OTHER BED LINEN, OF TEXTILE MATERIALS NESOI",121441808.0,171587.0,7944308.0,652048.0,480461.0,0.1412915394013238,8.20773816926534,-113497500.0
1405,630240,"TABLE LINEN, KNITTED OR CROCHETED",6608966.0,57520.0,345543.0,14525.0,-42995.0,0.8703328175693444,4.203528938511271,-6263423.0
342,630251,"TABLE LINEN OF COTTON, NOT KNITTED OR CROCHETED",173284966.0,125234.0,3983507.0,126618.0,1384.0,0.07227055115675758,3.178555980948446,-169301459.0
3402,630253,"TABLE LINEN OF MANMADE FIBERS, NOT KNIT ETC",172090995.0,15226464.0,4804385.0,959381.0,-14267083.0,8.847914442007845,19.96886177939528,-167286610.0
698,630259,OTHER TABLE LINEN OF TEXTILE MATERIALS NESOI,38492576.0,79168.0,1332610.0,80332.0,1164.0,0.2056708285774379,6.02817028237819,-37159966.0
2992,630260,TOILET & KITCHEN LINEN OF COTTON TERRY FABRICS,2416394585.0,5235094.0,37036402.0,2445126.0,-2789968.0,0.21664897084678744,6.601953397092947,-2379358183.0
401,630291,TOILET & KITCHEN LINEN OF COTTON FABRIC EXC TERRY,171072698.0,126836.0,9734660.0,433581.0,306745.0,0.07414157927175498,4.453992229826208,-161338038.0
4701,630293,TOILET & KITCHEN LINEN OF MANMADE FIBERS,155639211.0,211816.0,5922869.0,461287.0,249471.0,0.1360942391310375,7.788235735080415,-149716342.0
1980,630299,TOILET & KITCHEN LINEN OF TEXTILES NESOI,8863407.0,58593.0,1738731.0,336145.0,277552.0,0.6610663371319855,19.332777755731048,-7124676.0
110,630312,CURTAIN (DRAPE) & INTER BLND/BD VAL KT/CRO SYN FIB,33613015.0,1689860.0,6423207.0,1459129.0,-230731.0,5.027397869545472,22.716518399609416,-27189808.0
3686,630319,CURT & INTR BLND CURT/BD VAL KT/CROC NESOI TEX MAT,5630742.0,11158.0,1944223.0,65538.0,54380.0,0.1981621605109948,3.370909612734753,-3686519.0
1171,630391,"CURTAIN & INTERIOR BLINDS/BED VALANCES, NESOI, COT",167286984.0,666844.0,6693539.0,336661.0,-330183.0,0.3986227643389159,5.029641270484866,-160593445.0
3947,630392,"CURTAIN & INTER BLINDS/BED VALANCES, NESOI SYN FIB",1340701936.0,410668313.0,142409166.0,31856592.0,-378811721.0,30.63084358819036,22.369762350830705,-1198292770.0
4553,630399,CURT & INT BLND CURT/BD VAL NESOI TEX MAT NT KT/CR,46673843.0,153177.0,8490506.0,891694.0,738517.0,0.3281859606032441,10.502248040340588,-38183337.0
1314,630411,"BEDSPREADS, KNITTED OR CROCHETED TEXTILES",18672907.0,973.0,793590.0,280965.0,279992.0,0.005210758024982398,35.40430196953086,-17879317.0
4512,630419,"BEDSPREADS, NOT KNITTED OR CROCHETED TEXTILE",117857053.0,61493.0,3693503.0,393060.0,331567.0,0.05217591856806397,10.64192989690275,-114163550.0
3861,630420,BED NETS SPECIFIED IN SUBHEADING NOTE 1 TO CH 63,1607107.0,0.0,51815.0,46456.0,46456.0,0.0,89.65743510566439,-1555292.0
3403,630491,OTH FURN ART EXC HEADING 9404 NESOI KNIT/CROCHETED,270105379.0,24191933.0,5651677.0,1051334.0,-23140599.0,8.956479537565967,18.602160031438455,-264453702.0
2758,630492,OTHER FURNISH ART NT 9404 NESOI NT KT/CROCHET COT,230031744.0,2378965.0,8722673.0,485102.0,-1893863.0,1.0341898725073355,5.5613915596744254,-221309071.0
3896,630493,OTHER FURN ART NT 9404 NESOI NT KT/CROCHET SYN FIB,267326232.0,12123449.0,14427615.0,3255126.0,-8868323.0,4.535076452953558,22.56177476318851,-252898617.0
1555,630499,OTH FURN ART EXC HEADNG 9404 NESOI N/KT/CR OTH MAT,66057979.0,264818.0,5620029.0,371902.0,107084.0,0.4008872266588719,6.617439162680477,-60437950.0
4235,630510,SACK & BAG FOR PKG GOOD JUTE/BAST FIB OF HEAD 5303,10875053.0,56953.0,2417226.0,870745.0,813792.0,0.5237031948258092,36.02249024294791,-8457827.0
3732,630520,SACKS & BAGS KIND USED FOR PACKING OF GOODS COTTON,14179554.0,91070.0,1619316.0,618338.0,527268.0,0.642262796135901,38.18513495821693,-12560238.0
4908,630532,"SACK & BAG FOR PKG GOOD MMADE MAT, FLEX BULK CONT.",478202466.0,83601113.0,39180897.0,6807864.0,-76793249.0,17.48236760452005,17.375467437613796,-439021569.0
4202,630533,SACK & BAG FOR PKG GOOD MMADE MAT POLYETHYLENE,205935271.0,11865283.0,35240874.0,14953169.0,3087886.0,5.7616565352712215,42.43132278728388,-170694397.0
2258,630539,SACK & BAG FOR PKG GOOD MANMADE TEXTILE MAT NESOI,39253195.0,14768618.0,77806784.0,54865821.0,40097203.0,37.6239895886182,70.51547201848106,38553589.0
2545,630590,SACK & BAG USED FOR PACKING GOODS NESOI TEX MAT,14744277.0,125358.0,11976925.0,7841167.0,7715809.0,0.8502146290387789,65.46894966779871,-2767352.0
3581,630612,"TARPAULIN, AWNINGS AND SUNBLINDS OF SYNTHETIC FIB.",191826159.0,15262864.0,37710538.0,649039.0,-14613825.0,7.956612424273167,1.721107770989637,-154115621.0
1816,630619,"TARPAULINS, AWNINGS & SUNBLINDS: OF OTH TEX MAT",30601052.0,1651339.0,5531754.0,219460.0,-1431879.0,5.396347158261095,3.9672769251850317,-25069298.0
645,630622,"TENTS, OF SYNTHETIC FIBERS",587903279.0,2713039.0,51991166.0,589817.0,-2123222.0,0.46147709953493893,1.134456188191663,-535912113.0
3566,630629,"TENTS, OF TEXTILE MATERIALS NESOI",64837596.0,2952.0,43778099.0,552299.0,549347.0,0.0045529140222904,1.2615874435296972,-21059497.0
2860,630630,"SAILS FOR BOATS, SAILBOARDS OR LANDCRAFT",33769115.0,9459.0,9163403.0,115528.0,106069.0,0.028010802178262593,1.2607543289321665,-24605712.0
4334,630640,PNEUMATIC MATTRESSES,86402678.0,11162.0,11124612.0,40340.0,29178.0,0.012918581065276703,0.3626193884335022,-75278066.0
3733,630690,"CAMPING GOODS OF TEXTILES, NESOI",131480138.0,585385.0,8441625.0,407507.0,-177878.0,0.4452269437076496,4.827352553566405,-123038513.0
2562,630710,"FLOORCLOTHS, DISHCLOTHS, DUSTERS ETC.",630076318.0,11135301.0,87313810.0,16345576.0,5210275.0,1.7672940058032778,18.72049335609109,-542762508.0
5273,630720,"LIFE JACKETS AND LIFE BELTS, OF TEXTILE MATERIAL",198585822.0,1306194.0,23959544.0,1550237.0,244043.0,0.6577478627854914,6.470227480122325,-174626278.0
4990,630790,"MADE-UP TEXTILE ARTICLES, NESOI",6085223822.0,580960228.0,1089483745.0,303919498.0,-277040730.0,9.547064249299194,27.89573496573829,-4995740077.0
2710,630800,"NEEDLECRAFT SETS OF WOV FABRIC & YARN, RETAIL PACK",12583795.0,73326.0,2910075.0,23381.0,-49945.0,0.5827018002120982,0.8034500829016433,-9673720.0
3687,630900,WORN CLOTHING AND OTHER WORN TEXTILE ARTICLES,19384354.0,59393.0,830911193.0,40313163.0,40253770.0,0.30639659180801176,4.85168130356381,811526839.0
3863,631010,"USED/NEW RAG, SCRP TWNE & WORN-OT ART TWNE ETC SOR",73202632.0,782631.0,36487605.0,14186203.0,13403572.0,1.06912959085952,38.87951264545864,-36715027.0
3864,631090,"USE/NEW RAG, SCRP TWNE & WRN-OT ART TWNE ETC NESOI",36299320.0,3052311.0,36688786.0,5124305.0,2071994.0,8.40872776680114,13.966951645660883,389466.0
4063,640110,WATERPROOF FOOTWEAR RUBBER/PLASTIC A METAL TOE-CAP,15618950.0,840613.0,4468485.0,634663.0,-205950.0,5.382007113154214,14.203091204289597,-11150465.0
4753,640192,"RUB OR PLAST BONDED BOOTS NESOI, ANKL COV NOT KNEE",125216321.0,4526844.0,5405276.0,467106.0,-4059738.0,3.615218818000571,8.641667881529083,-119811045.0
5239,640199,SHOES RUB PLAST NO STITCH NOT OVER ANKLE NESOI,17131344.0,1467536.0,3813151.0,381943.0,-1085593.0,8.566379847372161,10.016466696440817,-13318193.0
3375,640212,"OTH FTWR RUB/PLAS SKI,CROSS-CTY & SNOWBOARD BOOTS",143893686.0,1486.0,4481851.0,0.0,-1486.0,0.0010327068833305166,0.0,-139411835.0
1817,640219,FOOTWEAR RUB PLAST STITCH SPORTS FOOTWEAR NESOI,378023441.0,247350.0,12248817.0,369923.0,122573.0,0.06543245025908327,3.0200712444311972,-365774624.0
4064,640220,OTH FTWR W/UPPR STRAP ASSMB TO SOLE BY PLUG(ZORIS),114006860.0,256260.0,7256321.0,973117.0,716857.0,0.22477594769297216,13.410611245009695,-106750539.0
1343,640291,"FOOTWEAR O SOLE UPP RUB OR PLAST NESOI, ANKL COVRD",966263478.0,8619049.0,21497638.0,2450903.0,-6168146.0,0.891997803522488,11.400801334546614,-944765840.0
2990,640299,"FOOTWEAR, OUTER SOLE & UPPER RUBBER OR PLAST NESOI",4325522086.0,31128085.0,101016296.0,14252166.0,-16875919.0,0.7196376386737053,14.108779042937785,-4224505790.0
1221,640312,"FTWR W/LTHR UPP,SKI,CROSS-CTY & SNOWBOARD BOOTS",2358261.0,0.0,704026.0,0.0,0.0,0.0,0.0,-1654235.0
4962,640319,"FOOTWEAR LEA UPPER, SPORTS FOOTWEAR EXC SKI-BOOTS",104400974.0,485750.0,16964735.0,139479.0,-346271.0,0.4652734370083559,0.8221702254706602,-87436239.0
2392,640320,FTWR SOL LTHR UPPER LTHR STRAPS AND AROUND BIG TOE,8054220.0,785208.0,8883647.0,1147020.0,361812.0,9.749025976444646,12.911589125502173,829427.0
4356,640340,FOOTWEAR LEA UPPER NESOI WITH A METAL TOE-CAP,456329083.0,6362990.0,23381371.0,1270196.0,-5092794.0,1.3943862526070905,5.432512918083375,-432947712.0
432,640351,"FOOTWEAR, OUTER SOLE & UPP LEA NESOI, ANKLE COVERD",405339995.0,243354653.0,13452430.0,1147612.0,-242207041.0,60.03716781019845,8.530889958171125,-391887565.0
3434,640359,"FOOTWEAR, OUTER SOLE & UPPER OF LEATHER NESOI",562839996.0,12427853.0,17602344.0,145496.0,-12282357.0,2.2080614541117294,0.8265717338554456,-545237652.0
2305,640391,"FOOTWEAR, OUT SOLE RUB ETC & UP LEA NESOI, ANK COV",3874794884.0,171553738.0,80574651.0,3752822.0,-167800916.0,4.427427596448742,4.657571523331823,-3794220233.0
4905,640399,"FOOTWEAR, OUTER SOLE RUB ETC & LEATHER UPPER NESOI",4934101684.0,37595949.0,125313006.0,4474558.0,-33121391.0,0.7619613742844785,3.5707051828283487,-4808788678.0
5201,640411,FOOTWEAR TEX UP RUBPLAS SOL SPORT SHOES,3804617753.0,2631923.0,125571506.0,12700155.0,10068232.0,0.06917706773366886,10.113882842179182,-3679046247.0
940,640419,"FOOTWEAR, OUT SOLE RUB OR PLAST & TEXT UPPER NESOI",4968102341.0,20250447.0,81437175.0,8215330.0,-12035117.0,0.4076092964687983,10.087935884318187,-4886665166.0
